"wordrep"	"letters"	"word_accuracy"	"iksis"	"responses"	"suppression"	"subject"
"34743"	"type"	"t"	1	535	"t"	"TueThur"	"p3crandom.txt"
"34843"	"type"	"y"	1	169	"y"	"TueThur"	"p3crandom.txt"
"34943"	"type"	"p"	1	280	"p"	"TueThur"	"p3crandom.txt"
"35043"	"type"	"e"	1	175	"e"	"TueThur"	"p3crandom.txt"
"35166"	"of"	"o"	1	657	"o"	"TueThur"	"p3crandom.txt"
"35245"	"of"	"f"	1	183	"f"	"TueThur"	"p3crandom.txt"
"35343"	"dog"	"d"	1	512	"d"	"TueThur"	"p3crandom.txt"
"35443"	"dog"	"o"	1	176	"o"	"TueThur"	"p3crandom.txt"
"35543"	"dog"	"g"	1	352	"g"	"TueThur"	"p3crandom.txt"
"35643"	"that"	"t"	1	232	"t"	"TueThur"	"p3crandom.txt"
"35743"	"that"	"h"	1	192	"h"	"TueThur"	"p3crandom.txt"
"35843"	"that"	"a"	1	160	"a"	"TueThur"	"p3crandom.txt"
"35943"	"that"	"t"	1	112	"t"	"TueThur"	"p3crandom.txt"
"36043"	"was"	"w"	1	336	"w"	"TueThur"	"p3crandom.txt"
"36166"	"was"	"a"	1	209	"a"	"TueThur"	"p3crandom.txt"
"36245"	"was"	"s"	1	167	"s"	"TueThur"	"p3crandom.txt"
"36343"	"built"	"b"	1	1072	"b"	"TueThur"	"p3crandom.txt"
"36443"	"built"	"u"	1	1608	"u"	"TueThur"	"p3crandom.txt"
"36543"	"built"	"i"	1	336	"i"	"TueThur"	"p3crandom.txt"
"36643"	"built"	"l"	1	208	"l"	"TueThur"	"p3crandom.txt"
"36743"	"built"	"t"	1	769	"t"	"TueThur"	"p3crandom.txt"
"36843"	"on"	"o"	1	777	"o"	"TueThur"	"p3crandom.txt"
"36943"	"on"	"n"	1	175	"n"	"TueThur"	"p3crandom.txt"
"37043"	"the"	"t"	1	136	"t"	"TueThur"	"p3crandom.txt"
"37166"	"the"	"h"	1	184	"h"	"TueThur"	"p3crandom.txt"
"37245"	"the"	"e"	1	128	"e"	"TueThur"	"p3crandom.txt"
"37343"	"correct"	"c"	1	921	"c"	"TueThur"	"p3crandom.txt"
"37443"	"correct"	"o"	1	175	"o"	"TueThur"	"p3crandom.txt"
"37543"	"correct"	"r"	1	248	"r"	"TueThur"	"p3crandom.txt"
"37643"	"correct"	"r"	1	216	"r"	"TueThur"	"p3crandom.txt"
"37743"	"correct"	"e"	1	233	"e"	"TueThur"	"p3crandom.txt"
"37843"	"correct"	"c"	1	247	"c"	"TueThur"	"p3crandom.txt"
"37943"	"correct"	"t"	1	360	"t"	"TueThur"	"p3crandom.txt"
"38043"	"lines"	"l"	1	328	"l"	"TueThur"	"p3crandom.txt"
"38166"	"lines"	"i"	1	208	"i"	"TueThur"	"p3crandom.txt"
"38245"	"lines"	"n"	1	200	"n"	"TueThur"	"p3crandom.txt"
"38343"	"lines"	"e"	1	152	"e"	"TueThur"	"p3crandom.txt"
"38443"	"lines"	"s"	1	361	"s"	"TueThur"	"p3crandom.txt"
"38543"	"for"	"f"	1	360	"f"	"TueThur"	"p3crandom.txt"
"38643"	"for"	"o"	1	120	"o"	"TueThur"	"p3crandom.txt"
"38743"	"for"	"r"	1	128	"r"	"TueThur"	"p3crandom.txt"
"38843"	"the"	"t"	1	224	"t"	"TueThur"	"p3crandom.txt"
"38943"	"the"	"h"	1	192	"h"	"TueThur"	"p3crandom.txt"
"39043"	"the"	"e"	1	128	"e"	"TueThur"	"p3crandom.txt"
"39166"	"job"	"j"	1	401	"j"	"TueThur"	"p3crandom.txt"
"39245"	"job"	"o"	1	159	"o"	"TueThur"	"p3crandom.txt"
"39343"	"job"	"b"	1	216	"b"	"TueThur"	"p3crandom.txt"
"39443"	"it"	"i"	1	616	"i"	"TueThur"	"p3crandom.txt"
"39543"	"it"	"t"	1	224	"t"	"TueThur"	"p3crandom.txt"
"39643"	"was"	"w"	1	289	"w"	"TueThur"	"p3crandom.txt"
"39743"	"was"	"a"	1	271	"a"	"TueThur"	"p3crandom.txt"
"39843"	"was"	"s"	1	160	"s"	"TueThur"	"p3crandom.txt"
"39943"	"intended"	"i"	1	329	"i"	"TueThur"	"p3crandom.txt"
"40043"	"intended"	"n"	1	183	"n"	"TueThur"	"p3crandom.txt"
"40166"	"intended"	"t"	1	328	"t"	"TueThur"	"p3crandom.txt"
"40245"	"intended"	"e"	1	120	"e"	"TueThur"	"p3crandom.txt"
"40343"	"intended"	"n"	1	505	"n"	"TueThur"	"p3crandom.txt"
"40443"	"intended"	"d"	1	871	"d"	"TueThur"	"p3crandom.txt"
"40543"	"intended"	"e"	1	192	"e"	"TueThur"	"p3crandom.txt"
"40643"	"intended"	"d"	1	176	"d"	"TueThur"	"p3crandom.txt"
"40743"	"to"	"t"	1	448	"t"	"TueThur"	"p3crandom.txt"
"40843"	"to"	"o"	1	224	"o"	"TueThur"	"p3crandom.txt"
"40943"	"do"	"d"	0	176	"d"	"TueThur"	"p3crandom.txt"
"41060"	"do"	"o"	0	120	"o"	"TueThur"	"p3crandom.txt"
"21062"	"Borider"	"o"	0	224	"o"	"Normal"	"p4crandom.txt"
"31062"	"Borider"	"r"	0	184	"r"	"Normal"	"p4crandom.txt"
"41061"	"Borider"	"i"	0	280	"i"	"Normal"	"p4crandom.txt"
"5405"	"Borider"	"d"	0	200	"d"	"Normal"	"p4crandom.txt"
"6168"	"Borider"	"e"	0	232	"e"	"Normal"	"p4crandom.txt"
"7168"	"Borider"	"r"	0	201	"r"	"Normal"	"p4crandom.txt"
"8168"	"Cp;;ies"	"C"	0	464	"C"	"Normal"	"p4crandom.txt"
"9168"	"Cp;;ies"	"p"	0	168	"p"	"Normal"	"p4crandom.txt"
"10168"	"Cp;;ies"	";"	0	297	";"	"Normal"	"p4crandom.txt"
"11168"	"Cp;;ies"	";"	0	231	";"	"Normal"	"p4crandom.txt"
"12168"	"Cp;;ies"	"i"	0	1225	"i"	"Normal"	"p4crandom.txt"
"13168"	"Cp;;ies"	"e"	0	183	"e"	"Normal"	"p4crandom.txt"
"14168"	"Cp;;ies"	"s"	0	313	"s"	"Normal"	"p4crandom.txt"
"15168"	"have"	"h"	1	256	"h"	"Normal"	"p4crandom.txt"
"16168"	"have"	"a"	1	152	"a"	"Normal"	"p4crandom.txt"
"17168"	"have"	"v"	1	208	"v"	"Normal"	"p4crandom.txt"
"18168"	"have"	"e"	1	144	"e"	"Normal"	"p4crandom.txt"
"19168"	"cgbecome"	"c"	0	248	"c"	"Normal"	"p4crandom.txt"
"20168"	"cgbecome"	"g"	0	961	"g"	"Normal"	"p4crandom.txt"
"21172"	"cgbecome"	"b"	0	1376	"b"	"Normal"	"p4crandom.txt"
"22169"	"cgbecome"	"e"	0	207	"e"	"Normal"	"p4crandom.txt"
"23168"	"cgbecome"	"c"	0	208	"c"	"Normal"	"p4crandom.txt"
"24168"	"cgbecome"	"o"	0	184	"o"	"Normal"	"p4crandom.txt"
"25168"	"cgbecome"	"m"	0	176	"m"	"Normal"	"p4crandom.txt"
"26168"	"cgbecome"	"e"	0	432	"e"	"Normal"	"p4crandom.txt"
"27168"	"the"	"t"	1	128	"t"	"Normal"	"p4crandom.txt"
"28168"	"the"	"h"	1	120	"h"	"Normal"	"p4crandom.txt"
"29168"	"the"	"e"	1	136	"e"	"Normal"	"p4crandom.txt"
"30168"	"chirft"	"c"	0	143	"c"	"Normal"	"p4crandom.txt"
"31172"	"chirft"	"h"	0	272	"h"	"Normal"	"p4crandom.txt"
"32169"	"chirft"	"i"	0	176	"i"	"Normal"	"p4crandom.txt"
"33168"	"chirft"	"r"	0	513	"r"	"Normal"	"p4crandom.txt"
"34167"	"chirft"	"f"	0	311	"f"	"Normal"	"p4crandom.txt"
"35167"	"chirft"	"t"	0	497	"t"	"Normal"	"p4crandom.txt"
"36167"	"participat"	"p"	0	296	"p"	"Normal"	"p4crandom.txt"
"37167"	"participat"	"a"	0	192	"a"	"Normal"	"p4crandom.txt"
"38167"	"participat"	"r"	0	376	"r"	"Normal"	"p4crandom.txt"
"39167"	"participat"	"t"	0	2193	"t"	"Normal"	"p4crandom.txt"
"40167"	"participat"	"i"	0	287	"i"	"Normal"	"p4crandom.txt"
"41170"	"participat"	"c"	0	152	"c"	"Normal"	"p4crandom.txt"
"42167"	"participat"	"i"	0	168	"i"	"Normal"	"p4crandom.txt"
"43165"	"participat"	"p"	0	256	"p"	"Normal"	"p4crandom.txt"
"44165"	"participat"	"a"	0	216	"a"	"Normal"	"p4crandom.txt"
"45165"	"participat"	"t"	0	272	"t"	"Normal"	"p4crandom.txt"
"46165"	"in"	"i"	1	439	"i"	"Normal"	"p4crandom.txt"
"47161"	"in"	"n"	1	177	"n"	"Normal"	"p4crandom.txt"
"48157"	"the"	"t"	1	128	"t"	"Normal"	"p4crandom.txt"
"49150"	"the"	"h"	1	152	"h"	"Normal"	"p4crandom.txt"
"50147"	"the"	"e"	1	208	"e"	"Normal"	"p4crandom.txt"
"51139"	"spoet"	"s"	0	425	"s"	"Normal"	"p4crandom.txt"
"52130"	"spoet"	"p"	0	175	"p"	"Normal"	"p4crandom.txt"
"53101"	"spoet"	"o"	0	40	"o"	"Normal"	"p4crandom.txt"
"5463"	"spoet"	"e"	0	360	"e"	"Normal"	"p4crandom.txt"
"5557"	"spoet"	"t"	0	409	"t"	"Normal"	"p4crandom.txt"
"5654"	"of"	"o"	1	849	"o"	"Normal"	"p4crandom.txt"
"5750"	"of"	"f"	1	319	"f"	"Normal"	"p4crandom.txt"
"5846"	"agility"	"a"	1	655	"a"	"Normal"	"p4crandom.txt"
"5945"	"agility"	"g"	1	360	"g"	"Normal"	"p4crandom.txt"
"6045"	"agility"	"i"	1	200	"i"	"Normal"	"p4crandom.txt"
"6169"	"agility"	"l"	1	1969	"l"	"Normal"	"p4crandom.txt"
"6247"	"agility"	"i"	1	239	"i"	"Normal"	"p4crandom.txt"
"6345"	"agility"	"t"	1	1009	"t"	"Normal"	"p4crandom.txt"
"6445"	"agility"	"y"	1	279	"y"	"Normal"	"p4crandom.txt"
"6545"	"."	"."	0	1256	"."	"Normal"	"p4crandom.txt"
"6645"	"their"	"t"	1	231	"t"	"Normal"	"p4crandom.txt"
"6745"	"their"	"h"	1	176	"h"	"Normal"	"p4crandom.txt"
"6845"	"their"	"e"	1	152	"e"	"Normal"	"p4crandom.txt"
"6945"	"their"	"i"	1	144	"i"	"Normal"	"p4crandom.txt"
"7045"	"their"	"r"	1	256	"r"	"Normal"	"p4crandom.txt"
"7169"	"natural"	"n"	1	393	"n"	"Normal"	"p4crandom.txt"
"7247"	"natural"	"a"	1	127	"a"	"Normal"	"p4crandom.txt"
"7345"	"natural"	"t"	1	128	"t"	"Normal"	"p4crandom.txt"
"7445"	"natural"	"u"	1	216	"u"	"Normal"	"p4crandom.txt"
"7545"	"natural"	"r"	1	151	"r"	"Normal"	"p4crandom.txt"
"7645"	"natural"	"a"	1	137	"a"	"Normal"	"p4crandom.txt"
"7745"	"natural"	"l"	1	792	"l"	"Normal"	"p4crandom.txt"
"7845"	"atheticsm"	"a"	0	383	"a"	"Normal"	"p4crandom.txt"
"7945"	"atheticsm"	"t"	0	215	"t"	"Normal"	"p4crandom.txt"
"8045"	"atheticsm"	"h"	0	145	"h"	"Normal"	"p4crandom.txt"
"8169"	"atheticsm"	"e"	0	329	"e"	"Normal"	"p4crandom.txt"
"8247"	"atheticsm"	"t"	0	2960	"t"	"Normal"	"p4crandom.txt"
"8345"	"atheticsm"	"i"	0	1039	"i"	"Normal"	"p4crandom.txt"
"8445"	"atheticsm"	"c"	0	1463	"c"	"Normal"	"p4crandom.txt"
"8545"	"atheticsm"	"s"	0	233	"s"	"Normal"	"p4crandom.txt"
"8645"	"atheticsm"	"m"	0	928	"m"	"Normal"	"p4crandom.txt"
"8745"	"and"	"a"	1	159	"a"	"Normal"	"p4crandom.txt"
"8845"	"and"	"n"	1	120	"n"	"Normal"	"p4crandom.txt"
"8945"	"and"	"d"	1	119	"d"	"Normal"	"p4crandom.txt"
"9045"	"keeness"	"k"	0	192	"k"	"Normal"	"p4crandom.txt"
"9169"	"keeness"	"e"	0	151	"e"	"Normal"	"p4crandom.txt"
"9247"	"keeness"	"e"	0	153	"e"	"Normal"	"p4crandom.txt"
"9345"	"keeness"	"n"	0	128	"n"	"Normal"	"p4crandom.txt"
"9445"	"keeness"	"e"	0	168	"e"	"Normal"	"p4crandom.txt"
"9545"	"keeness"	"s"	0	208	"s"	"Normal"	"p4crandom.txt"
"9645"	"keeness"	"s"	0	152	"s"	"Normal"	"p4crandom.txt"
"9745"	"to"	"t"	1	129	"t"	"Normal"	"p4crandom.txt"
"9845"	"to"	"o"	1	135	"o"	"Normal"	"p4crandom.txt"
"9945"	"plaease"	"p"	0	288	"p"	"Normal"	"p4crandom.txt"
"10045"	"plaease"	"l"	0	240	"l"	"Normal"	"p4crandom.txt"
"10169"	"plaease"	"a"	0	120	"a"	"Normal"	"p4crandom.txt"
"10247"	"plaease"	"e"	0	856	"e"	"Normal"	"p4crandom.txt"
"10345"	"plaease"	"a"	0	401	"a"	"Normal"	"p4crandom.txt"
"10445"	"plaease"	"s"	0	167	"s"	"Normal"	"p4crandom.txt"
"10545"	"plaease"	"e"	0	232	"e"	"Normal"	"p4crandom.txt"
"10645"	"have"	"h"	1	327	"h"	"Normal"	"p4crandom.txt"
"10745"	"have"	"a"	1	136	"a"	"Normal"	"p4crandom.txt"
"10845"	"have"	"v"	1	216	"v"	"Normal"	"p4crandom.txt"
"10945"	"have"	"e"	1	192	"e"	"Normal"	"p4crandom.txt"
"11045"	"made"	"m"	1	680	"m"	"Normal"	"p4crandom.txt"
"11169"	"made"	"a"	1	128	"a"	"Normal"	"p4crandom.txt"
"11247"	"made"	"d"	1	304	"d"	"Normal"	"p4crandom.txt"
"11345"	"made"	"e"	1	272	"e"	"Normal"	"p4crandom.txt"
"11445"	"them"	"t"	1	152	"t"	"Normal"	"p4crandom.txt"
"11545"	"them"	"h"	1	88	"h"	"Normal"	"p4crandom.txt"
"11645"	"them"	"e"	1	160	"e"	"Normal"	"p4crandom.txt"
"11745"	"them"	"m"	1	112	"m"	"Normal"	"p4crandom.txt"
"11845"	"a"	"a"	1	96	"a"	"Normal"	"p4crandom.txt"
"11945"	"very"	"v"	1	176	"v"	"Normal"	"p4crandom.txt"
"12045"	"very"	"e"	1	160	"e"	"Normal"	"p4crandom.txt"
"12169"	"very"	"r"	1	168	"r"	"Normal"	"p4crandom.txt"
"12247"	"very"	"y"	1	144	"y"	"Normal"	"p4crandom.txt"
"12345"	"suitable"	"s"	1	128	"s"	"Normal"	"p4crandom.txt"
"12445"	"suitable"	"u"	1	176	"u"	"Normal"	"p4crandom.txt"
"12545"	"suitable"	"i"	1	208	"i"	"Normal"	"p4crandom.txt"
"12645"	"suitable"	"t"	1	137	"t"	"Normal"	"p4crandom.txt"
"12745"	"suitable"	"a"	1	143	"a"	"Normal"	"p4crandom.txt"
"12845"	"suitable"	"b"	1	152	"b"	"Normal"	"p4crandom.txt"
"12945"	"suitable"	"l"	1	208	"l"	"Normal"	"p4crandom.txt"
"13045"	"suitable"	"e"	1	320	"e"	"Normal"	"p4crandom.txt"
"13169"	"subject"	"s"	1	273	"s"	"Normal"	"p4crandom.txt"
"13247"	"subject"	"u"	1	200	"u"	"Normal"	"p4crandom.txt"
"13345"	"subject"	"b"	1	216	"b"	"Normal"	"p4crandom.txt"
"13445"	"subject"	"j"	1	2025	"j"	"Normal"	"p4crandom.txt"
"13545"	"subject"	"e"	1	95	"e"	"Normal"	"p4crandom.txt"
"13645"	"subject"	"c"	1	520	"c"	"Normal"	"p4crandom.txt"
"13745"	"subject"	"t"	1	289	"t"	"Normal"	"p4crandom.txt"
"13845"	"doe"	"d"	0	168	"d"	"Normal"	"p4crandom.txt"
"13945"	"doe"	"o"	0	160	"o"	"Normal"	"p4crandom.txt"
"14045"	"doe"	"e"	0	96	"e"	"Normal"	"p4crandom.txt"
"14169"	"this"	"t"	1	136	"t"	"Normal"	"p4crandom.txt"
"14247"	"this"	"h"	1	136	"h"	"Normal"	"p4crandom.txt"
"14345"	"this"	"i"	1	232	"i"	"Normal"	"p4crandom.txt"
"14445"	"this"	"s"	1	216	"s"	"Normal"	"p4crandom.txt"
"14545"	"soirt"	"s"	0	576	"s"	"Normal"	"p4crandom.txt"
"14645"	"soirt"	"o"	0	248	"o"	"Normal"	"p4crandom.txt"
"14745"	"soirt"	"i"	0	200	"i"	"Normal"	"p4crandom.txt"
"14845"	"soirt"	"r"	0	136	"r"	"Normal"	"p4crandom.txt"
"14945"	"soirt"	"t"	0	215	"t"	"Normal"	"p4crandom.txt"
"15045"	","	","	0	4056	","	"Normal"	"p4crandom.txt"
"15169"	"there"	"t"	0	152	"t"	"Normal"	"p4crandom.txt"
"15247"	"there"	"h"	0	96	"h"	"Normal"	"p4crandom.txt"
"15345"	"there"	"e"	0	136	"e"	"Normal"	"p4crandom.txt"
"15445"	"there"	"r"	0	240	"r"	"Normal"	"p4crandom.txt"
"15545"	"there"	"e"	0	152	"e"	"Normal"	"p4crandom.txt"
"15645"	"tha"	"t"	0	120	"t"	"Normal"	"p4crandom.txt"
"15745"	"tha"	"h"	0	40	"h"	"Normal"	"p4crandom.txt"
"15845"	"tha"	"a"	0	192	"a"	"Normal"	"p4crandom.txt"
"15945"	"mainreq"	"m"	0	584	"m"	"Normal"	"p4crandom.txt"
"16045"	"mainreq"	"a"	0	208	"a"	"Normal"	"p4crandom.txt"
"16169"	"mainreq"	"i"	0	1088	"i"	"Normal"	"p4crandom.txt"
"16247"	"mainreq"	"n"	0	192	"n"	"Normal"	"p4crandom.txt"
"16345"	"mainreq"	"r"	0	5353	"r"	"Normal"	"p4crandom.txt"
"16445"	"mainreq"	"e"	0	279	"e"	"Normal"	"p4crandom.txt"
"16545"	"mainreq"	"q"	0	288	"q"	"Normal"	"p4crandom.txt"
"16645"	"reuirements"	"r"	0	1240	"r"	"Normal"	"p4crandom.txt"
"16745"	"reuirements"	"e"	0	217	"e"	"Normal"	"p4crandom.txt"
"16845"	"reuirements"	"u"	0	575	"u"	"Normal"	"p4crandom.txt"
"16945"	"reuirements"	"i"	0	2521	"i"	"Normal"	"p4crandom.txt"
"17045"	"reuirements"	"r"	0	303	"r"	"Normal"	"p4crandom.txt"
"17169"	"reuirements"	"e"	0	208	"e"	"Normal"	"p4crandom.txt"
"17247"	"reuirements"	"m"	0	96	"m"	"Normal"	"p4crandom.txt"
"17345"	"reuirements"	"e"	0	184	"e"	"Normal"	"p4crandom.txt"
"17445"	"reuirements"	"n"	0	96	"n"	"Normal"	"p4crandom.txt"
"17545"	"reuirements"	"t"	0	191	"t"	"Normal"	"p4crandom.txt"
"17645"	"reuirements"	"s"	0	241	"s"	"Normal"	"p4crandom.txt"
"17745"	"arer"	"a"	0	128	"a"	"Normal"	"p4crandom.txt"
"17845"	"arer"	"r"	0	136	"r"	"Normal"	"p4crandom.txt"
"17945"	"arer"	"e"	0	216	"e"	"Normal"	"p4crandom.txt"
"18045"	"arer"	"r"	0	16	"r"	"Normal"	"p4crandom.txt"
"18169"	"speed"	"s"	1	160	"s"	"Normal"	"p4crandom.txt"
"18247"	"speed"	"p"	1	104	"p"	"Normal"	"p4crandom.txt"
"18345"	"speed"	"e"	1	192	"e"	"Normal"	"p4crandom.txt"
"18445"	"speed"	"e"	1	193	"e"	"Normal"	"p4crandom.txt"
"18545"	"speed"	"d"	1	311	"d"	"Normal"	"p4crandom.txt"
"18645"	"and"	"a"	1	224	"a"	"Normal"	"p4crandom.txt"
"18745"	"and"	"n"	1	121	"n"	"Normal"	"p4crandom.txt"
"18845"	"and"	"d"	1	111	"d"	"Normal"	"p4crandom.txt"
"18945"	"the"	"t"	1	104	"t"	"Normal"	"p4crandom.txt"
"19045"	"the"	"h"	1	120	"h"	"Normal"	"p4crandom.txt"
"19169"	"the"	"e"	1	136	"e"	"Normal"	"p4crandom.txt"
"19247"	"anilithy"	"a"	0	119	"a"	"Normal"	"p4crandom.txt"
"19345"	"anilithy"	"n"	0	122	"n"	"Normal"	"p4crandom.txt"
"19445"	"anilithy"	"i"	0	671	"i"	"Normal"	"p4crandom.txt"
"19545"	"anilithy"	"l"	0	519	"l"	"Normal"	"p4crandom.txt"
"19645"	"anilithy"	"i"	0	177	"i"	"Normal"	"p4crandom.txt"
"19745"	"anilithy"	"t"	0	184	"t"	"Normal"	"p4crandom.txt"
"19845"	"anilithy"	"h"	0	160	"h"	"Normal"	"p4crandom.txt"
"19945"	"anilithy"	"y"	0	2	"y"	"Normal"	"p4crandom.txt"
"20045"	"to"	"t"	1	127	"t"	"Normal"	"p4crandom.txt"
"20169"	"to"	"o"	1	130	"o"	"Normal"	"p4crandom.txt"
"20247"	"clear"	"c"	1	153	"c"	"Normal"	"p4crandom.txt"
"20345"	"clear"	"l"	1	168	"l"	"Normal"	"p4crandom.txt"
"20445"	"clear"	"e"	1	152	"e"	"Normal"	"p4crandom.txt"
"20545"	"clear"	"a"	1	216	"a"	"Normal"	"p4crandom.txt"
"20645"	"clear"	"r"	1	120	"r"	"Normal"	"p4crandom.txt"
"20745"	"a"	"a"	1	128	"a"	"Normal"	"p4crandom.txt"
"20845"	"varitery"	"v"	0	528	"v"	"Normal"	"p4crandom.txt"
"20945"	"varitery"	"a"	0	208	"a"	"Normal"	"p4crandom.txt"
"21063"	"varitery"	"r"	0	144	"r"	"Normal"	"p4crandom.txt"
"21173"	"varitery"	"i"	0	176	"i"	"Normal"	"p4crandom.txt"
"21248"	"varitery"	"t"	0	288	"t"	"Normal"	"p4crandom.txt"
"21346"	"varitery"	"e"	0	296	"e"	"Normal"	"p4crandom.txt"
"21446"	"varitery"	"r"	0	248	"r"	"Normal"	"p4crandom.txt"
"21545"	"varitery"	"y"	0	728	"y"	"Normal"	"p4crandom.txt"
"21645"	"of"	"o"	1	337	"o"	"Normal"	"p4crandom.txt"
"21745"	"of"	"f"	1	119	"f"	"Normal"	"p4crandom.txt"
"21845"	"jumps,"	"j"	1	184	"j"	"Normal"	"p4crandom.txt"
"21945"	"jumps,"	"u"	1	264	"u"	"Normal"	"p4crandom.txt"
"22045"	"jumps,"	"m"	1	216	"m"	"Normal"	"p4crandom.txt"
"22170"	"jumps,"	"p"	1	168	"p"	"Normal"	"p4crandom.txt"
"22247"	"jumps,"	"s"	1	248	"s"	"Normal"	"p4crandom.txt"
"22345"	"jumps,"	","	1	737	","	"Normal"	"p4crandom.txt"
"22445"	"weave"	"w"	1	408	"w"	"Normal"	"p4crandom.txt"
"22545"	"weave"	"e"	1	160	"e"	"Normal"	"p4crandom.txt"
"22645"	"weave"	"a"	1	216	"a"	"Normal"	"p4crandom.txt"
"22745"	"weave"	"v"	1	441	"v"	"Normal"	"p4crandom.txt"
"22845"	"weave"	"e"	1	239	"e"	"Normal"	"p4crandom.txt"
"22945"	"thriouhh"	"t"	0	600	"t"	"Normal"	"p4crandom.txt"
"23045"	"thriouhh"	"h"	0	712	"h"	"Normal"	"p4crandom.txt"
"23169"	"thriouhh"	"r"	0	464	"r"	"Normal"	"p4crandom.txt"
"23247"	"thriouhh"	"i"	0	151	"i"	"Normal"	"p4crandom.txt"
"23345"	"thriouhh"	"o"	0	241	"o"	"Normal"	"p4crandom.txt"
"23445"	"thriouhh"	"u"	0	168	"u"	"Normal"	"p4crandom.txt"
"23545"	"thriouhh"	"h"	0	384	"h"	"Normal"	"p4crandom.txt"
"23645"	"thriouhh"	"h"	0	192	"h"	"Normal"	"p4crandom.txt"
"23745"	"poles.a"	"p"	0	272	"p"	"Normal"	"p4crandom.txt"
"23845"	"poles.a"	"o"	0	200	"o"	"Normal"	"p4crandom.txt"
"23945"	"poles.a"	"l"	0	256	"l"	"Normal"	"p4crandom.txt"
"24045"	"poles.a"	"e"	0	192	"e"	"Normal"	"p4crandom.txt"
"24169"	"poles.a"	"s"	0	176	"s"	"Normal"	"p4crandom.txt"
"24247"	"poles.a"	"."	0	657	"."	"Normal"	"p4crandom.txt"
"24345"	"poles.a"	"a"	0	775	"a"	"Normal"	"p4crandom.txt"
"24445"	"dn"	"d"	0	856	"d"	"Normal"	"p4crandom.txt"
"24545"	"dn"	"n"	0	223	"n"	"Normal"	"p4crandom.txt"
"24645"	"go"	"g"	1	856	"g"	"Normal"	"p4crandom.txt"
"24745"	"go"	"o"	1	200	"o"	"Normal"	"p4crandom.txt"
"24845"	"tjhough"	"t"	0	136	"t"	"Normal"	"p4crandom.txt"
"24945"	"tjhough"	"j"	0	152	"j"	"Normal"	"p4crandom.txt"
"25045"	"tjhough"	"h"	0	1176	"h"	"Normal"	"p4crandom.txt"
"25169"	"tjhough"	"o"	0	1441	"o"	"Normal"	"p4crandom.txt"
"25247"	"tjhough"	"u"	0	143	"u"	"Normal"	"p4crandom.txt"
"25345"	"tjhough"	"g"	0	120	"g"	"Normal"	"p4crandom.txt"
"25445"	"tjhough"	"h"	0	152	"h"	"Normal"	"p4crandom.txt"
"25545"	"tunnerls."	"t"	0	336	"t"	"Normal"	"p4crandom.txt"
"25645"	"tunnerls."	"u"	0	136	"u"	"Normal"	"p4crandom.txt"
"25745"	"tunnerls."	"n"	0	240	"n"	"Normal"	"p4crandom.txt"
"25845"	"tunnerls."	"n"	0	129	"n"	"Normal"	"p4crandom.txt"
"25945"	"tunnerls."	"e"	0	126	"e"	"Normal"	"p4crandom.txt"
"26045"	"tunnerls."	"r"	0	361	"r"	"Normal"	"p4crandom.txt"
"26169"	"tunnerls."	"l"	0	119	"l"	"Normal"	"p4crandom.txt"
"26247"	"tunnerls."	"s"	0	249	"s"	"Normal"	"p4crandom.txt"
"26345"	"tunnerls."	"."	0	192	"."	"Normal"	"p4crandom.txt"
"26445"	"if"	"i"	1	176	"i"	"Normal"	"p4crandom.txt"
"26545"	"if"	"f"	1	160	"f"	"Normal"	"p4crandom.txt"
"26645"	"the"	"t"	1	112	"t"	"Normal"	"p4crandom.txt"
"26745"	"the"	"h"	1	96	"h"	"Normal"	"p4crandom.txt"
"26845"	"the"	"e"	1	128	"e"	"Normal"	"p4crandom.txt"
"26945"	"border"	"b"	1	144	"b"	"Normal"	"p4crandom.txt"
"27045"	"border"	"o"	1	152	"o"	"Normal"	"p4crandom.txt"
"27169"	"border"	"r"	1	192	"r"	"Normal"	"p4crandom.txt"
"27247"	"border"	"d"	1	336	"d"	"Normal"	"p4crandom.txt"
"27345"	"border"	"e"	1	200	"e"	"Normal"	"p4crandom.txt"
"27445"	"border"	"r"	1	144	"r"	"Normal"	"p4crandom.txt"
"27545"	"collue"	"c"	0	200	"c"	"Normal"	"p4crandom.txt"
"27645"	"collue"	"o"	0	112	"o"	"Normal"	"p4crandom.txt"
"27745"	"collue"	"l"	0	192	"l"	"Normal"	"p4crandom.txt"
"27845"	"collue"	"l"	0	128	"l"	"Normal"	"p4crandom.txt"
"27945"	"collue"	"u"	0	152	"u"	"Normal"	"p4crandom.txt"
"28045"	"collue"	"e"	0	512	"e"	"Normal"	"p4crandom.txt"
"28169"	"had"	"h"	0	192	"h"	"Normal"	"p4crandom.txt"
"28247"	"had"	"a"	0	120	"a"	"Normal"	"p4crandom.txt"
"28345"	"had"	"d"	0	216	"d"	"Normal"	"p4crandom.txt"
"28445"	"a"	"a"	1	168	"a"	"Normal"	"p4crandom.txt"
"28545"	"failt"	"f"	0	216	"f"	"Normal"	"p4crandom.txt"
"28645"	"failt"	"a"	0	144	"a"	"Normal"	"p4crandom.txt"
"28745"	"failt"	"i"	0	232	"i"	"Normal"	"p4crandom.txt"
"28845"	"failt"	"l"	0	945	"l"	"Normal"	"p4crandom.txt"
"28945"	"failt"	"t"	0	223	"t"	"Normal"	"p4crandom.txt"
