"wordrep"	"letters"	"word_accuracy"	"best_match"	"str_distance"	"correct_word_length"	"proportion_letter_correct"	"iksis"	"responses"	"suppression"	"subject"
"46752"	"it"	"i"	1	"it"	0	2	1	192	"i"	"SayThe"	"p4crandom.txt"
"46850"	"it"	"t"	1	"it"	0	2	1	200	"t"	"SayThe"	"p4crandom.txt"
"46950"	"had"	"h"	0	"has"	1	3	0.666666666666667	264	"h"	"SayThe"	"p4crandom.txt"
"47050"	"had"	"a"	0	"has"	1	3	0.666666666666667	152	"a"	"SayThe"	"p4crandom.txt"
"47186"	"had"	"d"	0	"has"	1	3	0.666666666666667	152	"d"	"SayThe"	"p4crandom.txt"
"47251"	"been"	"b"	1	"been"	0	4	1	176	"b"	"SayThe"	"p4crandom.txt"
"47349"	"been"	"e"	1	"been"	0	4	1	112	"e"	"SayThe"	"p4crandom.txt"
"47449"	"been"	"e"	1	"been"	0	4	1	128	"e"	"SayThe"	"p4crandom.txt"
"47549"	"been"	"n"	1	"been"	0	4	1	777	"n"	"SayThe"	"p4crandom.txt"
"47647"	"bred"	"b"	1	"bred"	0	4	1	224	"b"	"SayThe"	"p4crandom.txt"
"47747"	"bred"	"r"	1	"bred"	0	4	1	272	"r"	"SayThe"	"p4crandom.txt"
"47847"	"bred"	"e"	1	"bred"	0	4	1	264	"e"	"SayThe"	"p4crandom.txt"
"47947"	"bred"	"d"	1	"bred"	0	4	1	584	"d"	"SayThe"	"p4crandom.txt"
"48047"	"to"	"t"	1	"to"	0	2	1	1278	"t"	"SayThe"	"p4crandom.txt"
"48181"	"to"	"o"	1	"to"	0	2	1	129	"o"	"SayThe"	"p4crandom.txt"
"48249"	"herd."	"h"	1	"herd."	0	5	1	233	"h"	"SayThe"	"p4crandom.txt"
"48347"	"herd."	"e"	1	"herd."	0	5	1	167	"e"	"SayThe"	"p4crandom.txt"
"48446"	"herd."	"r"	1	"herd."	0	5	1	344	"r"	"SayThe"	"p4crandom.txt"
"48546"	"herd."	"d"	1	"herd."	0	5	1	296	"d"	"SayThe"	"p4crandom.txt"
"48645"	"herd."	"."	1	"herd."	0	5	1	169	"."	"SayThe"	"p4crandom.txt"
"48743"	"Border"	"B"	1	"Border"	0	6	1	391	"B"	"SayThe"	"p4crandom.txt"
"48842"	"Border"	"o"	1	"Border"	0	6	1	226	"o"	"SayThe"	"p4crandom.txt"
"48941"	"Border"	"r"	1	"Border"	0	6	1	191	"r"	"SayThe"	"p4crandom.txt"
"49041"	"Border"	"d"	1	"Border"	0	6	1	216	"d"	"SayThe"	"p4crandom.txt"
"49174"	"Border"	"e"	1	"Border"	0	6	1	216	"e"	"SayThe"	"p4crandom.txt"
"49243"	"Border"	"r"	1	"Border"	0	6	1	184	"r"	"SayThe"	"p4crandom.txt"
"49341"	"Collies"	"C"	1	"Collies"	0	7	1	159	"C"	"SayThe"	"p4crandom.txt"
"49439"	"Collies"	"o"	1	"Collies"	0	7	1	200	"o"	"SayThe"	"p4crandom.txt"
"49538"	"Collies"	"l"	1	"Collies"	0	7	1	239	"l"	"SayThe"	"p4crandom.txt"
"49637"	"Collies"	"l"	1	"Collies"	0	7	1	129	"l"	"SayThe"	"p4crandom.txt"
"49736"	"Collies"	"i"	1	"Collies"	0	7	1	233	"i"	"SayThe"	"p4crandom.txt"
"49836"	"Collies"	"e"	1	"Collies"	0	7	1	143	"e"	"SayThe"	"p4crandom.txt"
"49936"	"Collies"	"s"	1	"Collies"	0	7	1	208	"s"	"SayThe"	"p4crandom.txt"
"50036"	"are"	"a"	1	"are"	0	3	1	112	"a"	"SayThe"	"p4crandom.txt"
"50168"	"are"	"r"	1	"are"	0	3	1	152	"r"	"SayThe"	"p4crandom.txt"
"50239"	"are"	"e"	1	"are"	0	3	1	216	"e"	"SayThe"	"p4crandom.txt"
"50338"	"becomig"	"b"	0	"becoming"	1	8	0.875	225	"b"	"SayThe"	"p4crandom.txt"
"50436"	"becomig"	"e"	0	"becoming"	1	8	0.875	144	"e"	"SayThe"	"p4crandom.txt"
"50535"	"becomig"	"c"	0	"becoming"	1	8	0.875	232	"c"	"SayThe"	"p4crandom.txt"
"50634"	"becomig"	"o"	0	"becoming"	1	8	0.875	120	"o"	"SayThe"	"p4crandom.txt"
"50734"	"becomig"	"m"	0	"becoming"	1	8	0.875	169	"m"	"SayThe"	"p4crandom.txt"
"50833"	"becomig"	"i"	0	"becoming"	1	8	0.875	183	"i"	"SayThe"	"p4crandom.txt"
"50933"	"becomig"	"g"	0	"becoming"	1	8	0.875	320	"g"	"SayThe"	"p4crandom.txt"
"51034"	"more"	"m"	1	"more"	0	4	1	448	"m"	"SayThe"	"p4crandom.txt"
"51161"	"more"	"o"	1	"more"	0	4	1	216	"o"	"SayThe"	"p4crandom.txt"
"51234"	"more"	"r"	1	"more"	0	4	1	136	"r"	"SayThe"	"p4crandom.txt"
"51332"	"more"	"e"	1	"more"	0	4	1	240	"e"	"SayThe"	"p4crandom.txt"
"51430"	"and"	"a"	1	"and"	0	3	1	384	"a"	"SayThe"	"p4crandom.txt"
"51530"	"and"	"n"	1	"and"	0	3	1	128	"n"	"SayThe"	"p4crandom.txt"
"51630"	"and"	"d"	1	"and"	0	3	1	136	"d"	"SayThe"	"p4crandom.txt"
"51728"	"more"	"m"	1	"more"	0	4	1	192	"m"	"SayThe"	"p4crandom.txt"
"51828"	"more"	"o"	1	"more"	0	4	1	105	"o"	"SayThe"	"p4crandom.txt"
"51927"	"more"	"r"	1	"more"	0	4	1	135	"r"	"SayThe"	"p4crandom.txt"
"52026"	"more"	"e"	1	"more"	0	4	1	184	"e"	"SayThe"	"p4crandom.txt"
"52150"	"popular"	"p"	1	"popular"	0	7	1	224	"p"	"SayThe"	"p4crandom.txt"
"52230"	"popular"	"o"	1	"popular"	0	7	1	1281	"o"	"SayThe"	"p4crandom.txt"
"52326"	"popular"	"p"	1	"popular"	0	7	1	255	"p"	"SayThe"	"p4crandom.txt"
"52426"	"popular"	"u"	1	"popular"	0	7	1	240	"u"	"SayThe"	"p4crandom.txt"
"52524"	"popular"	"l"	1	"popular"	0	7	1	216	"l"	"SayThe"	"p4crandom.txt"
"52624"	"popular"	"a"	1	"popular"	0	7	1	88	"a"	"SayThe"	"p4crandom.txt"
"52723"	"popular"	"r"	1	"popular"	0	7	1	144	"r"	"SayThe"	"p4crandom.txt"
"52822"	"for"	"f"	1	"for"	0	3	1	632	"f"	"SayThe"	"p4crandom.txt"
"52920"	"for"	"o"	1	"for"	0	3	1	144	"o"	"SayThe"	"p4crandom.txt"
"53018"	"for"	"r"	1	"for"	0	3	1	176	"r"	"SayThe"	"p4crandom.txt"
"53127"	"this"	"t"	1	"this"	0	4	1	272	"t"	"SayThe"	"p4crandom.txt"
"53220"	"this"	"h"	1	"this"	0	4	1	136	"h"	"SayThe"	"p4crandom.txt"
"53318"	"this"	"i"	1	"this"	0	4	1	160	"i"	"SayThe"	"p4crandom.txt"
"53417"	"this"	"s"	1	"this"	0	4	1	208	"s"	"SayThe"	"p4crandom.txt"
"53516"	"ourpose."	"o"	0	"purpose."	1	8	0.875	247	"o"	"SayThe"	"p4crandom.txt"
"53613"	"ourpose."	"u"	0	"purpose."	1	8	0.875	392	"u"	"SayThe"	"p4crandom.txt"
"53713"	"ourpose."	"r"	0	"purpose."	1	8	0.875	1480	"r"	"SayThe"	"p4crandom.txt"
"53812"	"ourpose."	"p"	0	"purpose."	1	8	0.875	696	"p"	"SayThe"	"p4crandom.txt"
"53911"	"ourpose."	"o"	0	"purpose."	1	8	0.875	201	"o"	"SayThe"	"p4crandom.txt"
"54011"	"ourpose."	"s"	0	"purpose."	1	8	0.875	135	"s"	"SayThe"	"p4crandom.txt"
"54115"	"ourpose."	"e"	0	"purpose."	1	8	0.875	136	"e"	"SayThe"	"p4crandom.txt"
"54215"	"ourpose."	"."	0	"purpose."	1	8	0.875	1424	"."	"SayThe"	"p4crandom.txt"
"21088"	"border"	"b"	1	"border"	0	6	1	280	"b"	"Alphabet"	"p4crandom.txt"
"31088"	"border"	"o"	1	"border"	0	6	1	192	"o"	"Alphabet"	"p4crandom.txt"
"41087"	"border"	"r"	1	"border"	0	6	1	177	"r"	"Alphabet"	"p4crandom.txt"
"5489"	"border"	"d"	1	"border"	0	6	1	215	"d"	"Alphabet"	"p4crandom.txt"
"6194"	"border"	"e"	1	"border"	0	6	1	232	"e"	"Alphabet"	"p4crandom.txt"
"7194"	"border"	"r"	1	"border"	0	6	1	184	"r"	"Alphabet"	"p4crandom.txt"
"8194"	"Collie"	"C"	1	"Collie"	0	6	1	249	"C"	"Alphabet"	"p4crandom.txt"
"9194"	"Collie"	"o"	1	"Collie"	0	6	1	255	"o"	"Alphabet"	"p4crandom.txt"
"10194"	"Collie"	"l"	1	"Collie"	0	6	1	248	"l"	"Alphabet"	"p4crandom.txt"
"11194"	"Collie"	"l"	1	"Collie"	0	6	1	144	"l"	"Alphabet"	"p4crandom.txt"
"12194"	"Collie"	"i"	1	"Collie"	0	6	1	528	"i"	"Alphabet"	"p4crandom.txt"
"13194"	"Collie"	"e"	1	"Collie"	0	6	1	208	"e"	"Alphabet"	"p4crandom.txt"
"14194"	"is"	"i"	1	"is"	0	2	1	288	"i"	"Alphabet"	"p4crandom.txt"
"15194"	"is"	"s"	1	"is"	0	2	1	160	"s"	"Alphabet"	"p4crandom.txt"
"16194"	"nver"	"n"	0	"never"	1	5	0.8	342	"n"	"Alphabet"	"p4crandom.txt"
"17194"	"nver"	"v"	0	"never"	1	5	0.8	489	"v"	"Alphabet"	"p4crandom.txt"
"18194"	"nver"	"e"	0	"never"	1	5	0.8	415	"e"	"Alphabet"	"p4crandom.txt"
"19194"	"nver"	"r"	0	"never"	1	5	0.8	385	"r"	"Alphabet"	"p4crandom.txt"
"20194"	"happier"	"h"	1	"happier"	0	7	1	529	"h"	"Alphabet"	"p4crandom.txt"
"21198"	"happier"	"a"	1	"happier"	0	7	1	111	"a"	"Alphabet"	"p4crandom.txt"
"22195"	"happier"	"p"	1	"happier"	0	7	1	144	"p"	"Alphabet"	"p4crandom.txt"
"23194"	"happier"	"p"	1	"happier"	0	7	1	120	"p"	"Alphabet"	"p4crandom.txt"
"24194"	"happier"	"i"	1	"happier"	0	7	1	136	"i"	"Alphabet"	"p4crandom.txt"
"25194"	"happier"	"e"	1	"happier"	0	7	1	160	"e"	"Alphabet"	"p4crandom.txt"
"26194"	"happier"	"r"	1	"happier"	0	7	1	256	"r"	"Alphabet"	"p4crandom.txt"
"27194"	"that"	"t"	1	"that"	0	4	1	360	"t"	"Alphabet"	"p4crandom.txt"
"28194"	"that"	"h"	1	"that"	0	4	1	128	"h"	"Alphabet"	"p4crandom.txt"
"29194"	"that"	"a"	1	"that"	0	4	1	80	"a"	"Alphabet"	"p4crandom.txt"
"30194"	"that"	"t"	1	"that"	0	4	1	120	"t"	"Alphabet"	"p4crandom.txt"
"31198"	"when"	"w"	1	"when"	0	4	1	288	"w"	"Alphabet"	"p4crandom.txt"
"32195"	"when"	"h"	1	"when"	0	4	1	168	"h"	"Alphabet"	"p4crandom.txt"
"33194"	"when"	"e"	1	"when"	0	4	1	144	"e"	"Alphabet"	"p4crandom.txt"
"34193"	"when"	"n"	1	"when"	0	4	1	184	"n"	"Alphabet"	"p4crandom.txt"
"35193"	"doing"	"d"	1	"doing"	0	5	1	909	"d"	"Alphabet"	"p4crandom.txt"
"36193"	"doing"	"o"	1	"doing"	0	5	1	139	"o"	"Alphabet"	"p4crandom.txt"
"37193"	"doing"	"i"	1	"doing"	0	5	1	224	"i"	"Alphabet"	"p4crandom.txt"
"38193"	"doing"	"n"	1	"doing"	0	5	1	176	"n"	"Alphabet"	"p4crandom.txt"
"39193"	"doing"	"g"	1	"doing"	0	5	1	160	"g"	"Alphabet"	"p4crandom.txt"
"40193"	"something"	"s"	0	"something."	1	10	0.9	695	"s"	"Alphabet"	"p4crandom.txt"
"41196"	"something"	"o"	0	"something."	1	10	0.9	120	"o"	"Alphabet"	"p4crandom.txt"
"42193"	"something"	"m"	0	"something."	1	10	0.9	192	"m"	"Alphabet"	"p4crandom.txt"
"43191"	"something"	"e"	0	"something."	1	10	0.9	48	"e"	"Alphabet"	"p4crandom.txt"
"44191"	"something"	"t"	0	"something."	1	10	0.9	248	"t"	"Alphabet"	"p4crandom.txt"
"45191"	"something"	"h"	0	"something."	1	10	0.9	208	"h"	"Alphabet"	"p4crandom.txt"
"46190"	"something"	"i"	0	"something."	1	10	0.9	120	"i"	"Alphabet"	"p4crandom.txt"
"47187"	"something"	"n"	0	"something."	1	10	0.9	192	"n"	"Alphabet"	"p4crandom.txt"
"48182"	"something"	"g"	0	"something."	1	10	0.9	40	"g"	"Alphabet"	"p4crandom.txt"
"49175"	"."	"."	0	"A"	1	1	0	1520	"."	"Alphabet"	"p4crandom.txt"
"50169"	"sucg"	"s"	0	"Such"	2	4	0.5	247	"s"	"Alphabet"	"p4crandom.txt"
"51162"	"sucg"	"u"	0	"Such"	2	4	0.5	112	"u"	"Alphabet"	"p4crandom.txt"
"52151"	"sucg"	"c"	0	"Such"	2	4	0.5	152	"c"	"Alphabet"	"p4crandom.txt"
"53128"	"sucg"	"g"	0	"Such"	2	4	0.5	1248	"g"	"Alphabet"	"p4crandom.txt"
"5490"	"is"	"i"	1	"is"	0	2	1	1584	"i"	"Alphabet"	"p4crandom.txt"
"5572"	"is"	"s"	1	"is"	0	2	1	175	"s"	"Alphabet"	"p4crandom.txt"
"5667"	"theur"	"t"	0	"their"	1	5	0.8	697	"t"	"Alphabet"	"p4crandom.txt"
"5763"	"theur"	"h"	0	"their"	1	5	0.8	111	"h"	"Alphabet"	"p4crandom.txt"
"5859"	"theur"	"e"	0	"their"	1	5	0.8	136	"e"	"Alphabet"	"p4crandom.txt"
"5958"	"theur"	"u"	0	"their"	1	5	0.8	96	"u"	"Alphabet"	"p4crandom.txt"
"6058"	"theur"	"r"	0	"their"	1	5	0.8	152	"r"	"Alphabet"	"p4crandom.txt"
"6195"	"adeisre"	"a"	0	"desire"	2	6	0.666666666666667	529	"a"	"Alphabet"	"p4crandom.txt"
"6260"	"adeisre"	"d"	0	"desire"	2	6	0.666666666666667	431	"d"	"Alphabet"	"p4crandom.txt"
"6358"	"adeisre"	"e"	0	"desire"	2	6	0.666666666666667	208	"e"	"Alphabet"	"p4crandom.txt"
"6458"	"adeisre"	"i"	0	"desire"	2	6	0.666666666666667	168	"i"	"Alphabet"	"p4crandom.txt"
"6558"	"adeisre"	"s"	0	"desire"	2	6	0.666666666666667	280	"s"	"Alphabet"	"p4crandom.txt"
"6658"	"adeisre"	"r"	0	"desire"	2	6	0.666666666666667	192	"r"	"Alphabet"	"p4crandom.txt"
"6758"	"adeisre"	"e"	0	"desire"	2	6	0.666666666666667	240	"e"	"Alphabet"	"p4crandom.txt"
"6858"	"to"	"t"	1	"to"	0	2	1	624	"t"	"Alphabet"	"p4crandom.txt"
"6958"	"to"	"o"	1	"to"	0	2	1	160	"o"	"Alphabet"	"p4crandom.txt"
"7058"	"pleaser"	"p"	0	"please"	1	6	0.833333333333333	176	"p"	"Alphabet"	"p4crandom.txt"
"7195"	"pleaser"	"l"	0	"please"	1	6	0.833333333333333	216	"l"	"Alphabet"	"p4crandom.txt"
"7260"	"pleaser"	"e"	0	"please"	1	6	0.833333333333333	160	"e"	"Alphabet"	"p4crandom.txt"
"7358"	"pleaser"	"a"	0	"please"	1	6	0.833333333333333	120	"a"	"Alphabet"	"p4crandom.txt"
"7458"	"pleaser"	"s"	0	"please"	1	6	0.833333333333333	104	"s"	"Alphabet"	"p4crandom.txt"
"7558"	"pleaser"	"e"	0	"please"	1	6	0.833333333333333	144	"e"	"Alphabet"	"p4crandom.txt"
"7658"	"pleaser"	"r"	0	"please"	1	6	0.833333333333333	2	"r"	"Alphabet"	"p4crandom.txt"
"7758"	"quthat"	"q"	0	"that"	2	4	0.5	281	"q"	"Alphabet"	"p4crandom.txt"
"7858"	"quthat"	"u"	0	"that"	2	4	0.5	143	"u"	"Alphabet"	"p4crandom.txt"
"7958"	"quthat"	"t"	0	"that"	2	4	0.5	384	"t"	"Alphabet"	"p4crandom.txt"
"8058"	"quthat"	"h"	0	"that"	2	4	0.5	120	"h"	"Alphabet"	"p4crandom.txt"
"8195"	"quthat"	"a"	0	"that"	2	4	0.5	104	"a"	"Alphabet"	"p4crandom.txt"
"8260"	"quthat"	"t"	0	"that"	2	4	0.5	104	"t"	"Alphabet"	"p4crandom.txt"
"8358"	"they"	"t"	1	"they"	0	4	1	495	"t"	"Alphabet"	"p4crandom.txt"
"8458"	"they"	"h"	1	"they"	0	4	1	137	"h"	"Alphabet"	"p4crandom.txt"
"8558"	"they"	"e"	1	"they"	0	4	1	128	"e"	"Alphabet"	"p4crandom.txt"
"8658"	"they"	"y"	1	"they"	0	4	1	152	"y"	"Alphabet"	"p4crandom.txt"
"8758"	"arte"	"a"	0	"are"	1	3	0.666666666666667	127	"a"	"Alphabet"	"p4crandom.txt"
"8858"	"arte"	"r"	0	"are"	1	3	0.666666666666667	176	"r"	"Alphabet"	"p4crandom.txt"
"8958"	"arte"	"t"	0	"are"	1	3	0.666666666666667	2	"t"	"Alphabet"	"p4crandom.txt"
"9058"	"arte"	"e"	0	"are"	1	3	0.666666666666667	182	"e"	"Alphabet"	"p4crandom.txt"
"9195"	"willing"	"w"	1	"willing"	0	7	1	1297	"w"	"Alphabet"	"p4crandom.txt"
"9260"	"willing"	"i"	1	"willing"	0	7	1	1031	"i"	"Alphabet"	"p4crandom.txt"
"9358"	"willing"	"l"	1	"willing"	0	7	1	271	"l"	"Alphabet"	"p4crandom.txt"
"9458"	"willing"	"l"	1	"willing"	0	7	1	153	"l"	"Alphabet"	"p4crandom.txt"
"9558"	"willing"	"i"	1	"willing"	0	7	1	375	"i"	"Alphabet"	"p4crandom.txt"
"9658"	"willing"	"n"	1	"willing"	0	7	1	353	"n"	"Alphabet"	"p4crandom.txt"
"9758"	"willing"	"g"	1	"willing"	0	7	1	192	"g"	"Alphabet"	"p4crandom.txt"
"9858"	"to"	"t"	1	"to"	0	2	1	601	"t"	"Alphabet"	"p4crandom.txt"
"9958"	"to"	"o"	1	"to"	0	2	1	111	"o"	"Alphabet"	"p4crandom.txt"
"10058"	"bre"	"b"	0	"are"	1	3	0.666666666666667	200	"b"	"Alphabet"	"p4crandom.txt"
"10195"	"bre"	"r"	0	"are"	1	3	0.666666666666667	232	"r"	"Alphabet"	"p4crandom.txt"
"10260"	"bre"	"e"	0	"are"	1	3	0.666666666666667	256	"e"	"Alphabet"	"p4crandom.txt"
"10358"	"trained"	"t"	1	"trained"	0	7	1	216	"t"	"Alphabet"	"p4crandom.txt"
"10458"	"trained"	"r"	1	"trained"	0	7	1	504	"r"	"Alphabet"	"p4crandom.txt"
"10558"	"trained"	"a"	1	"trained"	0	7	1	128	"a"	"Alphabet"	"p4crandom.txt"
"10658"	"trained"	"i"	1	"trained"	0	7	1	176	"i"	"Alphabet"	"p4crandom.txt"
"10758"	"trained"	"n"	1	"trained"	0	7	1	176	"n"	"Alphabet"	"p4crandom.txt"
"10858"	"trained"	"e"	1	"trained"	0	7	1	168	"e"	"Alphabet"	"p4crandom.txt"
"10958"	"trained"	"d"	1	"trained"	0	7	1	216	"d"	"Alphabet"	"p4crandom.txt"
"11058"	"to"	"t"	1	"to"	0	2	1	680	"t"	"Alphabet"	"p4crandom.txt"
"11195"	"to"	"o"	1	"to"	0	2	1	288	"o"	"Alphabet"	"p4crandom.txt"
"11260"	"do"	"d"	1	"do"	0	2	1	256	"d"	"Alphabet"	"p4crandom.txt"
"11358"	"do"	"o"	1	"do"	0	2	1	1472	"o"	"Alphabet"	"p4crandom.txt"
"11458"	"most"	"m"	1	"most"	0	4	1	231	"m"	"Alphabet"	"p4crandom.txt"
"11558"	"most"	"o"	1	"most"	0	4	1	145	"o"	"Alphabet"	"p4crandom.txt"
"11658"	"most"	"s"	1	"most"	0	4	1	112	"s"	"Alphabet"	"p4crandom.txt"
"11758"	"most"	"t"	1	"most"	0	4	1	224	"t"	"Alphabet"	"p4crandom.txt"
"11858"	"andthing,"	"a"	0	"anything"	2	8	0.75	402	"a"	"Alphabet"	"p4crandom.txt"
"11958"	"andthing,"	"n"	0	"anything"	2	8	0.75	167	"n"	"Alphabet"	"p4crandom.txt"
"12058"	"andthing,"	"d"	0	"anything"	2	8	0.75	151	"d"	"Alphabet"	"p4crandom.txt"
"12195"	"andthing,"	"t"	0	"anything"	2	8	0.75	361	"t"	"Alphabet"	"p4crandom.txt"
"12260"	"andthing,"	"h"	0	"anything"	2	8	0.75	105	"h"	"Alphabet"	"p4crandom.txt"
"12358"	"andthing,"	"i"	0	"anything"	2	8	0.75	95	"i"	"Alphabet"	"p4crandom.txt"
"12458"	"andthing,"	"n"	0	"anything"	2	8	0.75	136	"n"	"Alphabet"	"p4crandom.txt"
"12558"	"andthing,"	"g"	0	"anything"	2	8	0.75	136	"g"	"Alphabet"	"p4crandom.txt"
"12658"	"andthing,"	","	0	"anything"	2	8	0.75	1073	","	"Alphabet"	"p4crandom.txt"
"12758"	"and"	"a"	1	"and"	0	3	1	176	"a"	"Alphabet"	"p4crandom.txt"
"12858"	"and"	"n"	1	"and"	0	3	1	152	"n"	"Alphabet"	"p4crandom.txt"
"12958"	"and"	"d"	1	"and"	0	3	1	128	"d"	"Alphabet"	"p4crandom.txt"
"13058"	"they"	"t"	1	"they"	0	4	1	449	"t"	"Alphabet"	"p4crandom.txt"
"13195"	"they"	"h"	1	"they"	0	4	1	143	"h"	"Alphabet"	"p4crandom.txt"
"13260"	"they"	"e"	1	"they"	0	4	1	112	"e"	"Alphabet"	"p4crandom.txt"
"13358"	"they"	"y"	1	"they"	0	4	1	176	"y"	"Alphabet"	"p4crandom.txt"
"13458"	"ussully"	"u"	0	"usually"	2	7	0.714285714285714	552	"u"	"Alphabet"	"p4crandom.txt"
"13558"	"ussully"	"s"	0	"usually"	2	7	0.714285714285714	192	"s"	"Alphabet"	"p4crandom.txt"
"13658"	"ussully"	"s"	0	"usually"	2	7	0.714285714285714	208	"s"	"Alphabet"	"p4crandom.txt"
"13758"	"ussully"	"u"	0	"usually"	2	7	0.714285714285714	544	"u"	"Alphabet"	"p4crandom.txt"
"13858"	"ussully"	"l"	0	"usually"	2	7	0.714285714285714	232	"l"	"Alphabet"	"p4crandom.txt"
"13958"	"ussully"	"l"	0	"usually"	2	7	0.714285714285714	136	"l"	"Alphabet"	"p4crandom.txt"
"14058"	"ussully"	"y"	0	"usually"	2	7	0.714285714285714	184	"y"	"Alphabet"	"p4crandom.txt"
"14195"	"excel"	"e"	1	"excel"	0	5	1	536	"e"	"Alphabet"	"p4crandom.txt"
"14260"	"excel"	"x"	1	"excel"	0	5	1	521	"x"	"Alphabet"	"p4crandom.txt"
"14358"	"excel"	"c"	1	"excel"	0	5	1	559	"c"	"Alphabet"	"p4crandom.txt"
"14458"	"excel"	"e"	1	"excel"	0	5	1	224	"e"	"Alphabet"	"p4crandom.txt"
"14558"	"excel"	"l"	1	"excel"	0	5	1	248	"l"	"Alphabet"	"p4crandom.txt"
"14658"	"in"	"i"	1	"in"	0	2	1	232	"i"	"Alphabet"	"p4crandom.txt"
"14758"	"in"	"n"	1	"in"	0	2	1	248	"n"	"Alphabet"	"p4crandom.txt"
"14858"	"the"	"t"	1	"the"	0	3	1	232	"t"	"Alphabet"	"p4crandom.txt"
"14958"	"the"	"h"	1	"the"	0	3	1	120	"h"	"Alphabet"	"p4crandom.txt"
"15058"	"the"	"e"	1	"the"	0	3	1	136	"e"	"Alphabet"	"p4crandom.txt"
"15195"	"field"	"f"	1	"field"	0	5	1	552	"f"	"Alphabet"	"p4crandom.txt"
"15260"	"field"	"i"	1	"field"	0	5	1	152	"i"	"Alphabet"	"p4crandom.txt"
"15358"	"field"	"e"	1	"field"	0	5	1	104	"e"	"Alphabet"	"p4crandom.txt"
"15458"	"field"	"l"	1	"field"	0	5	1	128	"l"	"Alphabet"	"p4crandom.txt"
"15558"	"field"	"d"	1	"field"	0	5	1	568	"d"	"Alphabet"	"p4crandom.txt"
"15658"	"chosen"	"c"	1	"chosen"	0	6	1	184	"c"	"Alphabet"	"p4crandom.txt"
"15758"	"chosen"	"h"	1	"chosen"	0	6	1	584	"h"	"Alphabet"	"p4crandom.txt"
"15858"	"chosen"	"o"	1	"chosen"	0	6	1	160	"o"	"Alphabet"	"p4crandom.txt"
"15958"	"chosen"	"s"	1	"chosen"	0	6	1	128	"s"	"Alphabet"	"p4crandom.txt"
"16058"	"chosen"	"e"	1	"chosen"	0	6	1	232	"e"	"Alphabet"	"p4crandom.txt"
"16195"	"chosen"	"n"	1	"chosen"	0	6	1	184	"n"	"Alphabet"	"p4crandom.txt"
"16260"	"fo"	"f"	0	"to"	1	2	0.5	1440	"f"	"Alphabet"	"p4crandom.txt"
"16358"	"fo"	"o"	0	"to"	1	2	0.5	127	"o"	"Alphabet"	"p4crandom.txt"
"16458"	"r"	"r"	0	"A"	1	1	0	1273	"r"	"Alphabet"	"p4crandom.txt"
"16558"	"them"	"t"	1	"them"	0	4	1	120	"t"	"Alphabet"	"p4crandom.txt"
"16658"	"them"	"h"	1	"them"	0	4	1	104	"h"	"Alphabet"	"p4crandom.txt"
"16758"	"them"	"e"	1	"them"	0	4	1	120	"e"	"Alphabet"	"p4crandom.txt"
"16858"	"them"	"m"	1	"them"	0	4	1	121	"m"	"Alphabet"	"p4crandom.txt"
"16958"	"by"	"b"	1	"by"	0	2	1	224	"b"	"Alphabet"	"p4crandom.txt"
"17058"	"by"	"y"	1	"by"	0	2	1	248	"y"	"Alphabet"	"p4crandom.txt"
"17195"	"thier"	"t"	0	"their"	1	5	0.8	176	"t"	"Alphabet"	"p4crandom.txt"
"17260"	"thier"	"h"	0	"their"	1	5	0.8	104	"h"	"Alphabet"	"p4crandom.txt"
"17358"	"thier"	"i"	0	"their"	1	5	0.8	152	"i"	"Alphabet"	"p4crandom.txt"
"17458"	"thier"	"e"	0	"their"	1	5	0.8	136	"e"	"Alphabet"	"p4crandom.txt"
"17558"	"thier"	"r"	0	"their"	1	5	0.8	304	"r"	"Alphabet"	"p4crandom.txt"
"17658"	"owner"	"o"	0	"owner."	1	6	0.833333333333333	327	"o"	"Alphabet"	"p4crandom.txt"
"17758"	"owner"	"w"	0	"owner."	1	6	0.833333333333333	288	"w"	"Alphabet"	"p4crandom.txt"
"17858"	"owner"	"n"	0	"owner."	1	6	0.833333333333333	120	"n"	"Alphabet"	"p4crandom.txt"
"17958"	"owner"	"e"	0	"owner."	1	6	0.833333333333333	64	"e"	"Alphabet"	"p4crandom.txt"
"18058"	"owner"	"r"	0	"owner."	1	6	0.833333333333333	209	"r"	"Alphabet"	"p4crandom.txt"
"18195"	"."	"."	0	"A"	1	1	0	1079	"."	"Alphabet"	"p4crandom.txt"
"18260"	"although"	"a"	1	"although"	0	8	1	201	"a"	"Alphabet"	"p4crandom.txt"
"18358"	"although"	"l"	1	"although"	0	8	1	120	"l"	"Alphabet"	"p4crandom.txt"
"18458"	"although"	"t"	1	"although"	0	8	1	176	"t"	"Alphabet"	"p4crandom.txt"
"18558"	"although"	"h"	1	"although"	0	8	1	112	"h"	"Alphabet"	"p4crandom.txt"
"18658"	"although"	"o"	1	"although"	0	8	1	136	"o"	"Alphabet"	"p4crandom.txt"
"18758"	"although"	"u"	1	"although"	0	8	1	120	"u"	"Alphabet"	"p4crandom.txt"
"18858"	"although"	"g"	1	"although"	0	8	1	176	"g"	"Alphabet"	"p4crandom.txt"
"18958"	"although"	"h"	1	"although"	0	8	1	160	"h"	"Alphabet"	"p4crandom.txt"
